2018-04-18 14:30:50,"Канцлер Австрии заявил, что обсудил с Путиным ситуацию в ... #россия, #президент, #путин, #связь, #сирия... https://t.co/sKfHPkuJzz"
2018-04-18 14:30:36,"Канцлер Австрии призвал избежать эскалации между Россией и США из-... #россия, #сирия, #великобритания, #франци... https://t.co/OcBfektAen"
2018-04-18 14:30:28,"Скрипали, Сирия, Роскомнадзор... это понятно!
А ЧТО с моряками, которых укропы задержали?"
2018-04-18 14:30:26,"Сирийская система ПВО полностью отразила новый ракетный удар, сообщили СМИ

Подробнее: https://t.co/80SZj2jkEB
.
•
°
#новости #политика #Сирия #РуПол https://t.co/NQ9UfSkiis"
2018-04-18 14:29:47,@Tetm12 @IBN_MOHAMMAD Чушь. Сирия последняя страна БВ с полирелигиозным обществом.
2018-04-18 14:28:03,Косачев отметил разницу в работе ОЗХО по Думе и «делу Скрипалей» https://t.co/GGWyWA3dXv #Новости #Сирия https://t.co/5o1nI0yRUW
2018-04-18 14:21:49,"Николай #Сунгуровский: #Трамп закрепит присутствие #США в #Сирии
#газ #Трампа #Иордания #Иран #нефть #СаудовскаяАравия #Сирия #США #новости #новини
https://t.co/ape5wV6O8H"
2018-04-18 14:21:31,"Видео ""Сирия: нас приучают к бессилию #ЭльдарХасанов"" (https://t.co/8en42mAWn8) на"
2018-04-18 14:16:37,"Эксперты ОЗХО не могут выехать на место химатаки в Сирии ... #россия, #сирия, #безопасность, #организация, #вел... https://t.co/shuqfnH79C https://t.co/bEbirgp6tq"
2018-04-18 14:15:11,Сирия начала мстить Трампу и Мэй https://t.co/Wl9xS0toiB
2018-04-18 14:11:33,Сирия: нас приучают к бессилию #ЭльдарХасанов: https://t.co/8en42mAWn8 на @YouTube
2018-04-18 14:05:57,"В Думе 7 апреля не было химатаки, был съемочный день Белых касок #Поддубный  #hollywood #whitehelmets #syria #Сирия  🇸🇾 https://t.co/QD6I4Z7byd"
2018-04-18 14:05:12,"Сирия начала мстить Трампу и Мэй
https://t.co/7eDxHc0eqJ"
2018-04-18 14:00:55,"Британские издания признают: «Российские моряки, выполнив сложнейшие маневры, застали врасплох экипаж Королевских ВМС Великобритании».
Английскую подлодку гоняли стаей :: Сирия https://t.co/F9rwNQPjZO"
2018-04-18 14:00:21,"Одноклассница впервые взяла в руки айфон:
- Сирия Сирия Сирия 
- Зайди ты уже в safari !!!
- Мне не нужны твои животные, я задание найти не могу
*кидает телефон * со словами беспонтовая балалайка"
2018-04-18 13:59:36,"@galamm11 по идее - должен вмешаться. но не понятно как: с одной стороны донбасс, с другой сирия. и вот только армении не хватало..."
2018-04-18 13:57:23,Сирия. Россия и ОЗХО поймали Британию на химической провокации (видео) https://t.co/9hju7mG3iT через @
2018-04-18 13:54:00,"США клацают зубами, но Сирия продолжает отбирать ""свои пяди и крохи"" у бандитов https://t.co/VVo0zfrIJH https://t.co/zjdnlKuLQI"
2018-04-18 13:52:13,"Судя по новостям санкций и антисанкций авиакомпания ""Волга-Днепр"" теперь будет возить алюминий ""Русала"" на своих Ан–124–100 «Руслан». Только не понятно кто его будет покупать, Сирия, Иран или все же Венесуэла..."
2018-04-18 13:42:50,"@fillip_ina @AndrejVorobeih После ситуации в кемерово
Народ понял что их дурят! Увидели истинного президента и его отношение!!! Потом телега, сирия
Да и много чего! Короче истину видим и теперь народ не молчит, а они там законами прикрывают свои попки! Чтоб их бедняжек не оскорбляли!"
2018-04-18 13:41:11,"Сирия, США не соблюдали соглашения. Вот почему они больше не заслуживают доверия. Но реальность такова, что Трамп настолько непоследовательна и ненадежна, что вообще не заслуживает доверия. Создай только ложь!"
2018-04-18 13:32:10,Сирия дала экспертам ОЗХО обследовать сирийскую Думу
2018-04-18 13:31:42,Сирия..... https://t.co/MQkL8XDM23
2018-04-18 13:30:20,"Сирия начала мстить Трампу и Мэй
https://t.co/IJPGgTs1nR"
2018-04-18 13:30:10,"@1015_ast вся бывшая укропина зачищаицца от русских как и всю историю Руси, а ежели сравнивать то ЛДНР и укропия сие как Сирия лет 5-6 назад тока без Ассада, где есть зона ""под контролем"" ИГИЛы гыде можна популять по людям и головы порезати на камиру а есть ""под контролем"" СШАшного исраэля"
2018-04-18 13:27:58,Сирия важнее.. https://t.co/lGokLWDgyj
2018-04-18 13:22:32,"классика, емен проебывают , а здесь сирия нарисовалась, трамп же сказал, - платите, ебушки-воробушки!, - https://t.co/5vBIhuAWOD"
2018-04-18 13:20:12,"Сирия начала мстить Трампу и Мэй
https://t.co/MocdTDFMmn"
2018-04-18 13:18:51,"Президент #Эрдоган: Операции ВС Турции в Сирии и исторически важные события в регионе, главным образом в Сирии и Ираке, ставят Турцию перед необходимостью предпринять шаги по устранению политической неопределенности. #Турция #Сирия #Ирак"
2018-04-18 13:16:31,14 апреля в момент ракетного удара по Сирии все носители КРМБ США могли быть уничтожены за 30 мин.  https://t.co/mR3IM5cIb7 #Сирия #Россия #ВМФРФ #США #халифат #ракетноеоружие
2018-04-18 13:13:05,"Санкции, Сирия, удар по финансовому рынку: что позитивно и негативно повлияло на политическую стабильность в стране за минувшую неделю. https://t.co/HiJvyKsJEM"
2018-04-18 13:10:13,Франция подозревает РФ в уничтожении доказательств химатаки в Сирии #франция #россия #сирия https://t.co/POMVJxc6uQ
2018-04-18 13:08:33,"@topwar_ru ""В очередь! Сукины дети! В очередь!""
 Бедная Сирия! Все хотят тебя..."
2018-04-18 13:08:17,"Нужно создавать и без всяких ""может быть""!... Считайте, что Сирия это часть России в которой бородатые бармалеи поддерживаемые США, НАТО и Мелкобританией режут головы христианам. Сирия это наша боль, какими были Испания, Корея, Вьетнам и Куба... https://t.co/m3AuL77z1r"
2018-04-18 13:07:53,"@Vremya_Pokazhet Хотелось бы,чтобы и Сирия из-за СВОИХ НАЦИОНАЛЬНЫХ ИНТЕРЕСОВ БОМБИЛА США,Англию и Францию!А что?Это будет ЧЕСТНО!!!И,кстати,КОГДА НАМ ПОКАЖУТ И ВЕРНУТ НАШУ ГРАЖДАНКУ Скрипаль ЭТИ ПОДЛЫЕ АНГЛИЧАНЕ?!"
2018-04-18 13:07:51,"@zvezdanews Нужно создавать и без всяких ""может быть""!... Считайте, что Сирия это часть России в которой бородатые бармалеи поддерживаемые США, НАТО и Мелкобританией режут головы христианам. Сирия это наша боль, какими были Испания, Корея, Вьетнам и Куба..."
2018-04-18 13:04:52,"#Сирия | #Идлиб

Последствия российско-асадовских авиаударов по селу Кафарнабл в пр. Идлиб.

Не забывайте делать ду'а за мусульман Шама!

https://t.co/TBEm9C6s7D https://t.co/auCw7b7DYy"
2018-04-18 12:45:00,"@ntvru Сирия, Ливия, Ирак, Украина неужели Армения следующая."
2018-04-18 12:43:59,"Больница г. Думы.7 апреля не было химатаки, но был съемочный день у Белых касок #WhiteHelmets #Syria #Сирия https://t.co/EnUCgQjYK2"
2018-04-18 12:42:08,Сирия начала мстить Трампу и Мэй https://t.co/E6dm1DuyIu
2018-04-18 12:41:06,Сирия: интересы игроков и общечеловеческие ценности https://t.co/ewwit1XLUE
2018-04-18 12:39:39,ЗАЧЕМ России КРЫМ и СИРИЯ? https://t.co/CLfXu3N9tI
2018-04-18 12:38:31,"США клацают зубами, но Сирия продолжает отбирать ""свои пяди и крохи"" у бандитов
https://t.co/GrYmg6QADB https://t.co/Q2xlgAYtaa"
2018-04-18 12:37:52,Российские военные заявили об обнаружении в Думе склада химикатов оппозиции #Россия #Сирия #ВосточнаяГута https://t.co/QOyaxHeJ3P
2018-04-18 12:37:10,#Турция продолжает помогать беженцам из Восточной Гуты https://t.co/20IkTw3rWU #Сирия #ООН https://t.co/T6sJZlUChd
2018-04-18 12:36:24,"Видеоблог №134: Сирия, ракеты и ПВО https://t.co/ZXEfP6Sb8a с помощью @YouTube"
2018-04-18 12:35:44,"Госдума поддержала законопроект, позволяющий отправлять срочников в Сирию
https://t.co/HsepCVFuZc

#россия #сирия #срочник #армия #законопроет #госдума #новость #молния #срочно #Syria #SyriaStrikes #russia #война #солдат https://t.co/NdgNoDMnyc"
2018-04-18 12:34:52,"Ролик показывает всю суть ударов США по режиму Асада в ""ответ"" на химическую атаку и массовое убийство сирийских детей https://t.co/SzYjydwN4P #сирия #шам #асад #путин #асад"
2018-04-18 12:30:35,Саудовская Аравия заявила о готовности отправить свои войска в Сирию #саудовская_аравия #сирия https://t.co/wGsUcWJWix
2018-04-18 12:30:31,"Авиакомпания ""Волга-Днепр"" прекращает предоставление НАТО услуг по перевозкам

Подробнее: https://t.co/80SZj2jkEB
.
•
°
#новости #политика #Россия #НАТО #Сирия #РуПол https://t.co/4efT1WGgMG"
2018-04-18 12:30:16,"Глава ОЗХО заявил, что миссия ООН по обеспечению безопасности ... #россия, #сирия, #безопасность, #организация,... https://t.co/WbqJr3XgEL"
2018-04-18 12:30:10,Целью израильского удара по базе Т-4 в Сирии была новейшая иранская система ПВО - ... #израильский_удар #база_т_4 #сирия https://t.co/BV0xYEUMKQ
2018-04-18 12:29:49,"@guardian Мы знаем,Россия не травила Скрипалей.
Сирия Асад, не применяла газ.
Мы знаем, Запад хочет построить нефтепровод через Сирию ,Запад хочет российские нефтяные месторождения и сирийские нефтяные месторождения.
Мы знаем, кто стоит за всем этим, ложь, манипуляции МСМ, ТВ, https://t.co/hn5A2BvLFT"
2018-04-18 12:28:28,"Мне понравилось видео ""Сирия: Путин сглотнул и не ответил. Удар коалиции."""
2018-04-18 12:28:01,"#Израиль #Сирия
Карта показывает пять контролируемых Ираном баз в Сирии, которые, по-видимому, будут представлять собой потенциальные цели для израильского ответа, если #Иран осуществит любые виды атак.
https://t.co/5FRULy09T3 https://t.co/TL9kaiLAOi"
2018-04-18 12:27:10,"#США показали спутниковые снимки последствий ракетного удара по Сирии
Первые #фото были сделаны до 13 апреля, а вторые — 14-го, после ночной атаки.

Второй объект в #Хомс'е, (подземное хранилище химического оружия, в #бункер'е) до и после атаки.

#Сирия #САР #ХимАтака #Дамаск https://t.co/EiTQdufCjo"
2018-04-18 12:23:53,ИНФОГРАФИКА - Расклад сил в Сирии https://t.co/JXKHw2GUvQ #Сирия #Африн #Турция #Россия #Иран #США #террористы #YPG #PYD #PKK #ДЕАШ https://t.co/WMwdw9RTGU
2018-04-18 12:11:57,"""Наши"" очень своеобразно трактуют договор ""О дружбе и сотрудничестве"", заключенный Сирией и СССР-РФ. #какДышло хитрые планы, ох, и хитрые... что Донбасс, что Сирия. Лишь бы не было войны.... https://t.co/sr2zYuBual"
2018-04-18 12:11:16,"Вот и больница Думы. Врачи говорят - все спектакль. 7 апреля не было химатаки, но был съемочный день у Белых касок #WhiteHelmets #Syria #Сирия https://t.co/OiVyWmt0hl https://t.co/OiVyWmt0hl"
2018-04-18 12:11:08,"Вот и больница Думы. Врачи говорят - все спектакль. 7 апреля не было химатаки, но был съемочный день у Белых касок #WhiteHelmets #Syria #Сирия https://t.co/OiVyWmt0hl"
2018-04-18 12:09:49,"Не попали, уже не важно!
Спектакль состоялся!
Выглядеть крутыми важно,
Чтобы продолжали бояться!
Пресса помогла в обмане!
«Попали и разбита Сирия»,
Америка странная дама,
Ей кажется – всесильная!"
2018-04-18 12:09:35,"@KremlinRussia Не попали, уже не важно!
Спектакль состоялся!
Выглядеть крутыми важно,
Чтобы продолжали бояться!
Пресса помогла в обмане!
«Попали и разбита Сирия»,
Америка странная дама,
Ей кажется – всесильная!"
2018-04-18 12:06:38,Сирия под ударом – Фото – Коммерсантъ https://t.co/rM5lqtWGEx
2018-04-18 12:06:07,"Страны мира по минимальному размеру оплаты труда 2017

Таджикистан $31
Казахстан $73
Молдавия $133
Украина $142
Беларусь $150
Армения $151
Россия $167
Сирия $230
Ирак $214
Косово $230
Ливан $450
Уругвай $467
Турция $509
Эстония $596
Польша $604
Великобритания $1569
Германия $1779"
2018-04-18 12:05:09,"США клацают зубами, но Сирия продолжает отбирать ""свои пяди и крохи"" у бандитов
https://t.co/wExvuqHx9x"
2018-04-18 12:04:11,"Скрипаль-скрипит, Сирия-сирит."
2018-04-18 12:03:47,"Евгений Поддубный [@epoddubny] | #СИРИЯ ★ Эксклюзивный репортаж из больницы в г. #Дума, где снималось ПОСТАНОВОЧНОЕ! видео про ХИМАТАКУ, которое использовалось #США  для оправдания ракетного удара по Сирии (ВИДЕО) ⇢ 
https://t.co/U8HuWcBQwJ 

🌐 https://t.co/PylYlAmInC"
2018-04-18 12:03:06,"Валерона разорвало,Сирия ,,час Х ''настал https://t.co/vI67mbBylD с помощью @YouTube"
2018-04-18 12:02:30,Связист оккупантов сдал #СБУ неизвестный маршрут переправки российских наемников в Сирию (+#видео) https://t.co/jqIrp3lQRR #Россия #Сирия #война #флот #наемники #ЧВКВагнера #военные_преступления https://t.co/hzsvbMpPU4
2018-04-18 12:02:14,"Подтверждается информация о передаче боевиками города  Думейр (ضمير), расположенного в 40 км северо-восточнее  Дамаска, под контроль сирийского правительства

#Сирия #Syria"
2018-04-18 12:00:12,Сирия запустила ракеты по нарушившим воздушное пространство самолетам
2018-04-18 12:00:11,"США клацают зубами, но Сирия продолжает отбирать ""свои пяди и крохи"" у бандитов
https://t.co/14PXttSVm6"
2018-04-18 11:57:21,"В Лондоне прошли протесты против ударов по Сирии
.
•
°
#новости #политика #Сирия #Великобритания #РуПол https://t.co/tpXdt4WrXi"
2018-04-18 11:57:06,"#Сирия: Евгений Поддубный @epoddubny опубликовал видео из больницы города Дума, где снимали последствия «химатаки»

Видео: https://t.co/uNpX8G0l0Y https://t.co/lO5qPDjF8Y"
2018-04-18 11:56:16,"@Kate_Clapp @GoogleRussia @amazon Короче, мы все живём в жопной стране таких как КНДР, Китай, Иран, Сирия и в других странах. Поэтому либо вы все уедите из России на Запад, либо вы организуете революцию с целью свержение диктатора и восстановление прав человека."
2018-04-18 11:55:34,Сирия: интересы игроков и общечеловеческие ценности https://t.co/G5dLax3gR5
2018-04-18 11:55:06,"РУССКИЙ ПРИГОВОР ""УМНОМУ"" ОРУЖИЮ США | удар по сирии трамп путин сирия в... https://t.co/C2ZX1GzQdV с помощью @YouTube"
2018-04-18 11:52:56,"#Сирия | #Хама

Муджахиды ""Хайат Тахрир аш-Шам"" обстреляли асадитов из минометов на н.с пункте Кабатил-Курди.

https://t.co/TBEm9C6s7D https://t.co/BLJDfDLDHc"
2018-04-18 11:51:26,Сирия: теория «безумца» и цели «красивых ракет» Трампа https://t.co/TV2fS8wcaG с помощью @inosmi
2018-04-18 11:50:34,"@Olegyasakov Не логично не фига, им зачем эта Сирия сдалась?"
2018-04-18 11:49:39,РУССКАЯ  СИРИЯ (Зачем нам Сирия) https://t.co/XzUiGZWyY9 с помощью @YouTube
